training_row_id,row_origin,raw_file,line,plan_date,pub_date,session_date,packet_id,setup_level,swept_low,recovered_level,entry_price,entry_timestamp_et,source_mode,source_confidence_score,significant_low_score,prior_touch_count,prior_hold_minutes,prior_bounce_points,major_source_bonus,flush_depth,flush_depth_ticks,approach_velocity,multi_level_flush_count,volume_on_trap_bar,median_volume_30m,flush_score,reclaim_score,reclaim_close_location,reclaim_range,acceptance_closes_above_L,non_acceptance_score,non_acceptance_score_with_outcome_audit,non_acceptance_closes,reclaim_minutes_from_trap,squeeze_score,candidate_score,target_room,risk_to_sweep,target_R,next_trusted_level_above,next_trusted_level_source,next_trusted_level_role,next_trusted_level_pub_date,time_of_day_bucket,visual_sanity_status,source_blocker_count,bars_available,window_csv,acceptance_family_model,hard_reject,hard_reject_reasons
direct-01ac25e7a4903795,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2555,2026-04-14,2026-04-13,2026-04-14,,6770.0,6770.0,6770.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,0.0,0.0,8.4286,0,381.0,263.0,0.3949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.479,-148.25,158.5,-0.9353,6780.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-7cf190298d5a0c9b,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2555,2026-04-14,2026-04-13,2026-04-14,,6780.0,6770.0,6780.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,10.0,40.0,8.4286,1,381.0,263.0,0.8115,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.5623,-48.25,158.5,-0.3044,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-94abfdbdaf195cd1,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2571,2026-04-14,2026-04-13,2026-04-14,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,0.0,,,0,0.0,0.0,0,,0.0,0.134,,,,6830.0,source_row_target,target_or_response,2026-04-13,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-dd5fe466096f8059,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2590,2026-04-14,2026-04-13,2026-04-14,,6793.0,6868.0,6793.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-75.0,-300.0,4.9286,14,381.0,263.0,0.5949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.474,-48.25,60.5,-0.7975,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-cd9544153669861b,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2590,2026-04-14,2026-04-13,2026-04-14,,6765.0,6868.0,6765.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-103.0,-412.0,4.9286,21,381.0,263.0,0.5949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.474,-148.25,60.5,-2.4504,6780.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-3a09e3f41d03598d,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2590,2026-04-14,2026-04-13,2026-04-14,,6595.0,6868.0,6595.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-273.0,-1092.0,4.9286,47,381.0,263.0,0.5949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.474,-281.25,60.5,-4.6488,6647.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-a19394a1b3876db8,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2590,2026-04-14,2026-04-13,2026-04-14,,6851.0,6868.0,6851.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-17.0,-68.0,4.9286,2,381.0,263.0,0.5282,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.4606,-48.25,60.5,-0.7975,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-b536b4d9bc385b3b,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2596,2026-04-14,2026-04-13,2026-04-14,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,0.0,,,0,0.0,0.0,0,,0.0,0.079,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-4637ccc0e8c5023e,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2598,2026-04-14,2026-04-13,2026-04-14,,6793.0,6793.0,6793.0,6928.25,2026-04-13T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,7.6071,0,381.0,263.0,0.3949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.419,-48.25,135.5,-0.3561,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-baf07c9fba69f7a5,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2612,2026-04-14,2026-04-13,2026-04-14,,6353.0,6353.0,6353.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,0.2,0.2,0,0.0,0.0,1.0,0.0,0.0,23.3214,0,381.0,263.0,0.3949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.399,-333.25,575.5,-0.5791,6595.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-75d5916972d0d8a9,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2616,2026-04-14,2026-04-13,2026-04-14,,6780.0,6760.0,6780.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,20.0,80.0,8.7857,4,381.0,263.0,0.9449,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.589,-48.25,168.5,-0.2864,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-30ae3aa1576ac521,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2653,2026-04-14,2026-04-13,2026-04-14,,6595.0,,6595.0,6928.25,2026-04-13T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.369,-281.25,,-1125.0,6647.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-e6d655837ac8cd1c,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2661,2026-04-14,2026-04-13,2026-04-14,,6595.0,,6595.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.384,-281.25,,-1125.0,6647.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-03da6c9c5d9a43de,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2663,2026-04-14,2026-04-13,2026-04-14,,6788.0,6788.0,6788.0,6928.25,2026-04-13T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,7.7857,0,381.0,263.0,0.3949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.419,-48.25,140.5,-0.3434,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-25fd8281a4b40750,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2665,2026-04-14,2026-04-13,2026-04-08,,6793.0,,6793.0,6794.75,2026-04-07T18:00:00-04:00,actual_recap,0.8,1.0,47,1201.0,54.25,1.0,,,,0,519.0,305.0,0.1702,1.0,0.7778,4.5,6,0.8,0.8,2,,0.7,0.754,85.25,,341.0,6880.0,daily_plan_text,SUPPORT_LEVEL,2026-04-13,post_rth,,2,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-f01f993060cd5d41,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2673,2026-04-14,2026-04-13,2026-04-14,,6360.0,6353.0,6360.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,7.0,28.0,23.3214,0,381.0,263.0,0.7011,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.5402,-281.25,575.5,-0.4887,6647.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-4b3a3ad9086ea6e9,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2675,2026-04-14,2026-04-13,2026-04-14,,6780.0,6760.0,6780.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,20.0,80.0,8.7857,4,381.0,263.0,0.9449,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.589,-48.25,168.5,-0.2864,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-5ccf1311a3b1cfb1,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2689,2026-04-14,2026-04-13,2026-04-09,,6848.0,,6848.0,6848.0,2026-04-09T10:48:00-04:00,context_recap,0.4,1.0,7,165.0,28.0,1.0,,,,0,626.0,228.0,0.2,0.6167,0.8889,4.5,1,0.7,0.7,4,,0.76,0.657,32.0,,128.0,6880.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-13,rth_open,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-f8e7a8964ef2c61e,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2697,2026-04-14,2026-04-13,2026-04-09,,6848.0,,6848.0,6848.0,2026-04-09T10:48:00-04:00,context_recap,0.4,1.0,7,165.0,28.0,1.0,,,,0,626.0,228.0,0.2,0.6167,0.8889,4.5,1,0.7,0.7,4,,0.76,0.657,32.0,,128.0,6880.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-13,rth_open,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-3114fa93182d16e9,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2701,2026-04-14,2026-04-13,2026-04-09,,6848.0,6840.0,6848.0,6848.0,2026-04-09T10:48:00-04:00,planned_setup,0.55,1.0,7,165.0,28.0,1.0,8.0,32.0,1.0109,1,626.0,228.0,0.743,0.6167,0.8889,4.5,1,0.7,0.7,4,,0.76,0.7806,32.0,8.25,3.8788,6880.0,daily_plan_text,FAILED_BREAKDOWN_RECLAIM,2026-04-13,rth_open,,2,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-9654873f65a9f89a,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2703,2026-04-14,2026-04-13,2026-04-14,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,0.0,,,0,0.0,0.0,0,,0.0,0.119,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-e02125d50cca9817,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2705,2026-04-14,2026-04-13,2026-04-14,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,0.0,,,0,0.0,0.0,0,,0.0,0.134,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-6c7337efef475606,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2714,2026-04-14,2026-04-13,2026-04-14,,6853.0,,6853.0,6928.25,2026-04-13T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.369,-48.25,,-193.0,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-958ea38389db2007,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2716,2026-04-14,2026-04-13,2026-04-08,,6793.0,,6793.0,6794.75,2026-04-07T18:00:00-04:00,context_recap,0.4,1.0,47,1201.0,54.25,1.0,,,,0,519.0,305.0,0.1702,1.0,0.7778,4.5,6,0.8,0.8,2,,0.7,0.714,85.25,,341.0,6880.0,daily_plan_text,SUPPORT_LEVEL,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-671807cb54ba7908,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2720,2026-04-14,2026-04-13,2026-04-14,,,,,,,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,0.0,,,0,0.0,0.0,0,,0.0,0.119,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-7a13910deb69f786,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2727,2026-04-14,2026-04-13,2026-04-14,,6770.0,6770.0,6770.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,0.0,0.0,8.4286,0,381.0,263.0,0.3949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.479,-148.25,158.5,-0.9353,6780.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-152a613f557f6937,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2727,2026-04-14,2026-04-13,2026-04-14,,6780.0,6770.0,6780.0,6928.25,2026-04-13T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,10.0,40.0,8.4286,1,381.0,263.0,0.8115,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.5623,-48.25,158.5,-0.3044,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-821d6135565e8109,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2743,2026-04-14,2026-04-13,2026-04-14,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,0.0,,,0,0.0,0.0,0,,0.0,0.134,,,,6830.0,source_row_target,target_or_response,2026-04-13,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-ef5b7c9b7c2677bd,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2762,2026-04-14,2026-04-13,2026-04-14,,6793.0,6868.0,6793.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-75.0,-300.0,4.9286,14,381.0,263.0,0.5949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.474,-48.25,60.5,-0.7975,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-98418371534582f2,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2762,2026-04-14,2026-04-13,2026-04-14,,6765.0,6868.0,6765.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-103.0,-412.0,4.9286,21,381.0,263.0,0.5949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.474,-148.25,60.5,-2.4504,6780.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-1c86bcaa1372e570,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2762,2026-04-14,2026-04-13,2026-04-14,,6595.0,6868.0,6595.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-273.0,-1092.0,4.9286,47,381.0,263.0,0.5949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.474,-281.25,60.5,-4.6488,6647.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-d6acd39c1e246151,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2762,2026-04-14,2026-04-13,2026-04-14,,6851.0,6868.0,6851.0,6928.25,2026-04-13T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-17.0,-68.0,4.9286,2,381.0,263.0,0.5282,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.4606,-48.25,60.5,-0.7975,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-eb7f088b3b024866,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2768,2026-04-14,2026-04-13,2026-04-14,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,381.0,263.0,0.1449,0.0,,,0,0.0,0.0,0,,0.0,0.079,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-4f5cae8a6dc42721,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2770,2026-04-14,2026-04-13,2026-04-14,,6793.0,6793.0,6793.0,6928.25,2026-04-13T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,7.6071,0,381.0,263.0,0.3949,1.0,0.5,2.0,16,0.7,0.8,16,,0.0,0.419,-48.25,135.5,-0.3561,6880.0,daily_plan_text,RESISTANCE_ONLY,2026-04-13,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-15a366aa396e44f8,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2784,2026-04-10,2026-04-09,2026-04-10,,6353.0,6353.0,6353.0,6852.75,2026-04-09T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,0.0,0.0,511.25,0,1273.0,241.0,0.45,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.395,-259.75,500.0,-0.5195,6593.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-443067ea076a9db5,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2825,2026-04-10,2026-04-09,2026-04-10,,6595.0,,6595.0,6852.75,2026-04-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,1273.0,241.0,0.2,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.33,-205.75,,-823.0,6647.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-f692e8bd850a0b74,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2825,2026-04-10,2026-04-09,2026-04-10,,6593.0,,6593.0,6852.75,2026-04-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,1273.0,241.0,0.2,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.33,-257.75,,-1031.0,6595.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-a42bd928964fcbb7,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2831,2026-04-10,2026-04-09,2026-04-10,,6593.0,6565.0,6593.0,6852.75,2026-04-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,28.0,112.0,299.25,3,1273.0,241.0,1.0,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.49,-192.75,288.0,-0.6693,6660.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,2,1320,,ladder_first_reclaim,true,no_reclaim;target_missing_or_below_entry
direct-69dc8e079a3f61bc,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2833,2026-04-10,2026-04-09,2026-04-06,,6595.0,,6595.0,6595.0,2026-04-05T19:00:00-04:00,context_recap,0.4,1.0,3,199.0,66.0,1.0,,,,0,246.0,200.0,0.123,0.6,0.8095,10.5,16,0.7,0.7,12,,0.7,0.6296,52.0,,208.0,6647.0,daily_plan_text,MAJOR_SUPPORT,2026-04-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;future_target_leakage;source_after_entry_leakage
direct-a290df077b0bca9d,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2835,2026-04-10,2026-04-09,2026-04-10,,6788.0,6788.0,6788.0,6852.75,2026-04-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,76.25,0,1273.0,241.0,0.45,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.38,-50.75,65.0,-0.7808,6802.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-b3a36cb07ca96f59,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2843,2026-04-10,2026-04-09,2026-04-10,,6360.0,6353.0,6360.0,6852.75,2026-04-09T18:00:00-04:00,actual_recap,1.0,0.2,0,0.0,0.0,1.0,7.0,28.0,511.25,0,1273.0,241.0,0.7562,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.5012,-205.75,500.0,-0.4115,6647.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-0830c3141c4fb391,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2845,2026-04-10,2026-04-09,2026-04-10,,6353.0,6353.0,6353.0,6852.75,2026-04-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,511.25,0,1273.0,241.0,0.45,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.38,-259.75,500.0,-0.5195,6593.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-de810b8dc1950731,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2863,2026-04-10,2026-04-09,2026-04-06,,6593.0,,6593.0,6595.0,2026-04-05T19:00:00-04:00,planned_setup,0.55,0.55,1,0.0,68.0,1.0,,,,0,246.0,200.0,0.123,0.85,0.8095,10.5,16,0.7,0.7,15,,0.0,0.4296,0.0,,0.0,6595.0,daily_plan_text,MAJOR_SUPPORT,2026-04-09,post_rth,,4,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry;future_target_leakage;source_after_entry_leakage
direct-e1f19e22a5af60af,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2893,2026-04-10,2026-04-09,2026-04-10,,6814.0,,6814.0,6852.75,2026-04-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,,,,0,1273.0,241.0,0.2,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.33,-31.75,,-127.0,6821.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-b42b5d2f19d2b7e4,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2901,2026-04-10,2026-04-09,2026-04-10,,,,,,,planned_setup,0.55,0.2,0,0.0,0.0,1.0,,,,0,1273.0,241.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.145,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,missing_setup_level;no_reclaim;target_missing_or_below_entry
direct-bd1e90592bb1bb3d,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2929,2026-04-10,2026-04-09,2026-04-10,,6593.0,6821.0,6593.0,6852.75,2026-04-09T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-228.0,-912.0,43.25,35,1273.0,241.0,0.65,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.435,-257.75,32.0,-8.0547,6595.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-e59ce74d538a5d99,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2929,2026-04-10,2026-04-09,2026-04-10,,6802.0,6821.0,6802.0,6852.75,2026-04-09T18:00:00-04:00,planned_setup,0.55,0.2,0,0.0,0.0,1.0,-19.0,-76.0,43.25,4,1273.0,241.0,0.65,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.435,-43.75,32.0,-1.3672,6809.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,3,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-272b4ba061ddcb45,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2933,2026-04-10,2026-04-09,2026-04-10,,6353.0,6353.0,6353.0,6852.75,2026-04-09T18:00:00-04:00,context_recap,0.4,0.2,0,0.0,0.0,1.0,0.0,0.0,511.25,0,1273.0,241.0,0.45,0.8,0.25,2.0,16,0.7,0.8,16,,0.0,0.38,-259.75,500.0,-0.5195,6593.0,daily_plan_text,SUPPORT_LEVEL,2026-04-09,post_rth,,1,1320,,simple_reclaim_unclassified,true,no_reclaim;target_missing_or_below_entry
direct-fe9a6ce0bc775aa2,direct_source_audit,data\research\mancini\The Longer Mancini Logs.txt,2935,2026-04-10,2026-04-09,2026-04-10,,,,,,,negative_control,0.0,0.2,0,0.0,0.0,1.0,,,,0,1273.0,241.0,0.2,0.0,,,0,0.0,0.0,0,,0.0,0.09,,,,,,,,missing,,1,1320,,simple_reclaim_unclassified,true,source_negative_control;missing_setup_level;no_reclaim;target_missing_or_below_entry
